,Model,dataset,Replacement Strategy,accuracy,time,features
2204,Random Forest,winequality-red,Marginal,99.62323378,0.00323465,11
2205,Random Forest,winequality-red,Conditional,99.62323383,0.053325,11
2206,Random Forest,winequality-red,Gaussian,99.62323376,0.07908,11
2207,Random Forest,winequality-red,Copula,99.62323378,0.10283,11
2208,Random Forest,winequality-white,Separate models,99.99480456,88049.33762,11
2209,Random Forest,winequality-white,Zero,80.63903293457246,0.0005212810206,11
2210,Random Forest,winequality-white,Mean,90.64500488,0.0006286813476,11
2211,Random Forest,winequality-white,Uniform,80.63903293457246,0.07180213042,11
2212,Random Forest,winequality-white,Marginal,99.79626231,0.0033369999999999997,11
2213,Random Forest,winequality-white,Conditional,99.79626233,0.058561,11
2214,Random Forest,winequality-white,Gaussian,99.79626225,0.132887,11
2215,Random Forest,winequality-white,Copula,99.79626225,0.132887,11
2216,Random Forest,adult,Separate models,99.71772825,123147.1366,12
2217,Random Forest,adult,Zero,80.63903293457246,0.0006171636075999999,12
2218,Random Forest,adult,Mean,45.58888728,0.0006989101605000001,12
2219,Random Forest,adult,Uniform,80.63903293457246,0.11446500849999999,12
2220,Random Forest,adult,Marginal,99.91227256,0.0061046,12
2221,Random Forest,adult,Conditional,99.91227256,0.153092,12
2222,Random Forest,adult,Gaussian,99.91227256,0.12221,12
2223,Random Forest,adult,Copula,99.91227256,0.12201,12
2224,Random Forest,forest,Separate models,97.94913623,84007.8985,12
2225,Random Forest,forest,Zero,97.3649005,0.0005604226464,12
2226,Random Forest,forest,Mean,91.45101199,0.0005602535351,12
2227,Random Forest,forest,Uniform,97.95043196,0.04436227777,12
2228,Random Forest,forest,Marginal,97.22139388,0.0038117999999999997,12
2229,Random Forest,forest,Conditional,97.22139365,0.097422,12
2230,Random Forest,forest,Gaussian,97.22139551,0.137124,12
2231,Random Forest,forest,Copula,97.22139517,0.201802,12
2232,Random Forest,forestfire,Separate models,98.07489817,68978.38027,12
2233,Random Forest,forestfire,Zero,94.1048286,0.0005038678911000001,12
2234,Random Forest,forestfire,Mean,88.80397604,0.0005819105098,12
2235,Random Forest,forestfire,Uniform,97.32654893,0.04452265862,12
2236,Random Forest,forestfire,Marginal,97.34268205,0.0083467,12
2237,Random Forest,forestfire,Conditional,97.34268184,0.091925,12
2238,Random Forest,forestfire,Gaussian,97.34268339,0.14074,12
2239,Random Forest,forestfire,Copula,97.34268328,0.181594,12
2240,Random Forest,heartfailure,Separate models,99.99429142,80978.38027,12
2241,Random Forest,heartfailure,Zero,97.42885844,0.0005404456962000001,12
2242,Random Forest,heartfailure,Mean,80.63903293457246,0.0005467215837,12
2243,Random Forest,heartfailure,Uniform,80.63903293457246,0.02378827308,12
2244,Random Forest,heartfailure,Marginal,99.99429142,0.0039166,12
2245,Random Forest,heartfailure,Conditional,99.99429141,0.072668,12
2246,Random Forest,heartfailure,Gaussian,99.99429137,0.089377,12
2247,Random Forest,heartfailure,Copula,99.99429142,0.140497,12
2248,Random Forest,ozone,Separate models,99.99856452,68978.38027,12
2249,Random Forest,ozone,Zero,80.63903293457246,0.000514848791,12
2250,Random Forest,ozone,Mean,93.14543253,0.0004747273281,12
2251,Random Forest,ozone,Uniform,80.63903293457246,0.01183811736,12
2252,Random Forest,ozone,Marginal,99.99856452,0.00348505,12
2253,Random Forest,ozone,Conditional,99.99856452,0.071837,12
2254,Random Forest,ozone,Gaussian,99.99856452,0.195259,12
2255,Random Forest,ozone,Copula,99.99856452,0.300255,12
2256,Random Forest,seoulbike,Separate models,99.99958947,70978.38027,12
2257,Random Forest,seoulbike,Zero,94.14940921,0.0006667762525,12
2258,Random Forest,seoulbike,Mean,93.96426154,0.000680946457,12
2259,Random Forest,seoulbike,Uniform,81.59471457,0.156923215,12
2260,Random Forest,seoulbike,Marginal,99.99158947,0.00626275,12
2261,Random Forest,seoulbike,Conditional,99.99158947,0.125255,12
2262,Random Forest,seoulbike,Gaussian,99.99158947,0.125255,12
2263,Random Forest,seoulbike,Copula,99.99158947,0.125255,12
2264,Random Forest,servo,Separate models,97.52608545,69295.67665,12
2265,Random Forest,servo,Zero,80.63903293457246,0.0005113995942,12
2266,Random Forest,servo,Mean,55.29189907,0.0005167340279,12
2267,Random Forest,servo,Uniform,80.63903293457246,0.008365827443,12
2268,Random Forest,servo,Marginal,93.52608572,0.00429445,12
2269,Random Forest,servo,Conditional,93.52608547,0.074416,12
2270,Random Forest,servo,Gaussian,93.52608677,0.08194,12
2271,Random Forest,servo,Copula,93.52608545,0.104628,12
2272,Random Forest,stockreturn,Separate models,99.89471765,66295.67665,12
2273,Random Forest,stockreturn,Zero,80.63903293457246,0.0005422893281,12
2274,Random Forest,stockreturn,Mean,60.12006733,0.00048042299890000003,12
2275,Random Forest,stockreturn,Uniform,80.63903293457246,0.02877708921,12
2276,Random Forest,stockreturn,Marginal,99.80744987,0.00381455,12
2277,Random Forest,stockreturn,Conditional,99.80744984,0.081218,12
2278,Random Forest,stockreturn,Gaussian,99.80745011,0.340935,12
2279,Random Forest,stockreturn,Copula,99.80744987,0.1411,12
2280,Random Forest,stockrisk,Separate models,97.95427001,69168.84191,12
2281,Random Forest,stockrisk,Zero,80.63903293457246,0.0005251042018000001,12
2282,Random Forest,stockrisk,Mean,68.60608789,0.0005519754107000001,12
2283,Random Forest,stockrisk,Uniform,66.23743948,0.02568308046,12
2284,Random Forest,stockrisk,Marginal,97.99128247,0.00312965,12
2285,Random Forest,stockrisk,Conditional,97.99128252,0.07259,12
2286,Random Forest,stockrisk,Gaussian,97.99128284,0.129143,12
2287,Random Forest,stockrisk,Copula,97.99128271,0.110327,12
2288,Random Forest,wine,Separate models,99.78948146,327538.4541,12
2289,Random Forest,wine,Zero,87.48494453,0.000581764167,12
2290,Random Forest,wine,Mean,87.42484783,0.0005572330374000001,12
2291,Random Forest,wine,Uniform,97.59855113,0.0855188835,12
2292,Random Forest,wine,Marginal,97.5960473,0.0099374,13
2293,Random Forest,wine,Conditional,99.99298204,0.103563,13
2294,Random Forest,wine,Gaussian,99.26855927,0.6411821599,13
2295,Random Forest,wine,Copula,94.50407403,82.3631123,13
2296,Random Forest,heart_disease,Separate models,98.00391385,103893.6235,13
2297,Random Forest,heart_disease,Zero,78.66889415,0.0005229735004,13
2298,Random Forest,heart_disease,Mean,66.19427431,0.000592069398,13
2299,Random Forest,heart_disease,Uniform,90.76302905,0.021511809320000002,13
2300,Random Forest,heart_disease,Marginal,98.38646858,0.0077471499999999995,13
2301,Random Forest,heart_disease,Conditional,98.38646874,0.1677,13
2302,Random Forest,heart_disease,Gaussian,98.38646941,0.230751,13
2303,Random Forest,heart_disease,Copula,98.38646824,0.246471,13
2304,Support Vector Machine,abalone,Zero,92.07585782,0.004387590965,10
2305,Support Vector Machine,abalone,Zero,92.07585782,0.004387590965,10
2306,Support Vector Machine,abalone,Uniform,92.07585782,0.001850488703,10
2307,Support Vector Machine,abalone,Mean,96.93455831,0.004463030844,10
2308,Support Vector Machine,abalone,Gaussian,97.51057361,0.042745,10
2309,Support Vector Machine,abalone,Copula,97.51057369,0.043249,10
2310,Support Vector Machine,abalone,Conditional,97.51057388,0.033732,10
2311,Support Vector Machine,abalone,Marginal,97.51057416,0.0025052499999999997,10
2312,Support Vector Machine,abalone,Separate models,99.43572329,2554.249285,10
2313,Support Vector Machine,admission,Zero,91.4942961,0.0001224608999,7
2314,Support Vector Machine,admission,Uniform,91.4942961,0.003618619032,7
2315,Support Vector Machine,admission,Marginal,92.37026057,0.0007894,7
2316,Support Vector Machine,admission,Copula,92.37026185,0.008727,7
2317,Support Vector Machine,admission,Gaussian,92.37026186,0.0091,7
2318,Support Vector Machine,admission,Conditional,92.37026187,0.0086,7
2319,Support Vector Machine,admission,Mean,98.45771581,0.0001251395543,7
2320,Support Vector Machine,admission,Separate models,98.51149137,2.719837904,7
2321,Support Vector Machine,advertisements,Zero,92.07585782,0.00013348135080000002,4
2322,Support Vector Machine,advertisements,Uniform,97.28442814,0.001595663515,4
2323,Support Vector Machine,advertisements,Mean,79.31402903,0.0001331229282,4
2324,Support Vector Machine,advertisements,Copula,96.05710106,0.005254,4
2325,Support Vector Machine,advertisements,Gaussian,96.05710112,0.004929,4
2326,Support Vector Machine,advertisements,Marginal,96.05710129,0.00028695,4
2327,Support Vector Machine,advertisements,Conditional,96.05710142,0.005386,4
2328,Support Vector Machine,advertisements,Separate models,97.27439883,0.09233689308,4
2329,Support Vector Machine,advertising,Zero,79.31402903,0.0001292303475,4
2330,Support Vector Machine,advertising,Uniform,97.23340548,0.001539767099,4
2331,Support Vector Machine,advertising,Mean,79.31402903,0.000128969207,4
2332,Support Vector Machine,advertising,Copula,96.05710106,0.005178,4
2333,Support Vector Machine,advertising,Gaussian,96.05710112,0.005839,4
2334,Support Vector Machine,advertising,Marginal,96.05710129,0.00026254999999999996,4
2335,Support Vector Machine,advertising,Conditional,96.05710142,0.005391,4
2336,Support Vector Machine,advertising,Separate models,97.27439883,0.1426124573,4
2337,Support Vector Machine,airfoil,Zero,56.26640285,0.001152809793,5
2338,Support Vector Machine,airfoil,Uniform,68.82218814,0.06837394247,5
2339,Support Vector Machine,airfoil,Conditional,99.48598974,0.009132,5
2340,Support Vector Machine,airfoil,Marginal,99.48598975,0.0008583999999999999,5
2341,Support Vector Machine,airfoil,Copula,99.48598978,0.009779,5
2342,Support Vector Machine,airfoil,Gaussian,99.48599044,0.008702,5
2343,Support Vector Machine,airfoil,Separate models,99.68958803,15.07018328,5
2344,Support Vector Machine,airfoil,Mean,99.88105748,0.001067595966,5
2345,Support Vector Machine,airfoil-self-noise,Zero,56.26640285,0.001114879066,5
2346,Support Vector Machine,airfoil-self-noise,Uniform,68.81831181,0.06950519042,5
2347,Support Vector Machine,airfoil-self-noise,Conditional,99.48598974,0.008959,5
2348,Support Vector Machine,airfoil-self-noise,Marginal,99.48598975,0.0008789,5
2349,Support Vector Machine,airfoil-self-noise,Copula,99.48598978,0.014416,5
2350,Support Vector Machine,airfoil-self-noise,Gaussian,99.48599044,0.00867,5
2351,Support Vector Machine,airfoil-self-noise,Separate models,99.68958803,15.58647609,5
2352,Support Vector Machine,airfoil-self-noise,Mean,99.88105748,0.001067612012,5
2353,Support Vector Machine,asia_gdp,Zero,53.93682945,8.291482924999999e-05,10
2354,Support Vector Machine,asia_gdp,Uniform,97.38051623,4.27881309e-05,10
2355,Support Vector Machine,asia_gdp,Mean,98.56585325,8.434397834000001e-05,10
2356,Support Vector Machine,asia_gdp,Conditional,99.76858831,0.01705,10
2357,Support Vector Machine,asia_gdp,Marginal,99.76858838,0.0019813,10
2358,Support Vector Machine,asia_gdp,Copula,99.76858838,0.019028,10
2359,Support Vector Machine,asia_gdp,Gaussian,99.76858841,0.017231,10
2360,Support Vector Machine,asia_gdp,Separate models,99.98332608,5.64803791,10
2361,Support Vector Machine,auto-mpg,Zero,93.48863055,0.0004193334946,7
2362,Support Vector Machine,auto-mpg,Uniform,99.14245789,0.01040852125,7
2363,Support Vector Machine,auto-mpg,Marginal,93.48863055,0.00067085,7
2364,Support Vector Machine,auto-mpg,Copula,93.48863092,0.009148,7
2365,Support Vector Machine,auto-mpg,Conditional,93.48863097,0.008019,7
2366,Support Vector Machine,auto-mpg,Gaussian,93.48863114,0.007478,7
2367,Support Vector Machine,auto-mpg,Separate models,99.11773553,6.085740805,7
2368,Support Vector Machine,auto-mpg,Mean,99.95907248,0.00042839648170000003,7
2369,Support Vector Machine,autompg,Zero,93.48863055,0.0004314239575,7
2370,Support Vector Machine,autompg,Uniform,99.15000703,0.01039195975,7
2371,Support Vector Machine,autompg,Marginal,93.48863055,0.00047805,7
2372,Support Vector Machine,autompg,Copula,93.48863092,0.00844,7
2373,Support Vector Machine,autompg,Conditional,93.48863097,0.008344,7
2374,Support Vector Machine,autompg,Gaussian,93.48863114,0.006879,7
2375,Support Vector Machine,autompg,Separate models,99.11773553,7.568007946,7
2376,Support Vector Machine,autompg,Mean,99.95907248,0.0004363725185,7
2377,Support Vector Machine,bikehourly,Zero,93.48863114,0.005593103221,12
2378,Support Vector Machine,bikehourly,Mean,93.48863114,0.004940169255,12
2379,Support Vector Machine,bikehourly,Gaussian,57.92271594,0.489318,12
2380,Support Vector Machine,bikehourly,Copula,57.92271698,0.43499,12
2381,Support Vector Machine,bikehourly,Marginal,57.92271755,0.01096905,12
2382,Support Vector Machine,bikehourly,Conditional,57.92271765,0.107695,12
2383,Support Vector Machine,bikehourly,Uniform,99.88246132,0.002200058749,12
2384,Support Vector Machine,bikehourly,Separate models,99.99831478,13064.36453,12
2385,Support Vector Machine,blood,Zero,87.14429977,0.0004758969396,4
2386,Support Vector Machine,blood,Uniform,47.70537748,0.022181944260000003,4
2387,Support Vector Machine,blood,Marginal,66.37405403,0.00037805,4
2388,Support Vector Machine,blood,Conditional,66.37405431,0.007391,4
2389,Support Vector Machine,blood,Copula,66.37405467,0.006552,4
2390,Support Vector Machine,blood,Gaussian,66.37405756,0.007749,4
2391,Support Vector Machine,blood,Mean,87.14429977,0.0004757549309,4
2392,Support Vector Machine,blood,Separate models,99.65495854,0.8736064434,4
2393,Support Vector Machine,boston,Uniform,98.40566437,0.00108707679,13
2394,Support Vector Machine,boston,Marginal,53.85020701,0.01257845,13
2395,Support Vector Machine,boston,Conditional,53.85020711,0.20166,13
2396,Support Vector Machine,boston,Copula,53.85020748,0.227699,13
2397,Support Vector Machine,boston,Gaussian,53.85020998,0.314111,13
2398,Support Vector Machine,boston,Zero,83.999224,0.0009332343632999999,13
2399,Support Vector Machine,boston,Separate models,99.2944611,769.4505942,13
2400,Support Vector Machine,boston,Mean,99.89926952,0.000903164441,13
2401,Support Vector Machine,brainweight,Zero,87.64712505884434,0.0001364034037,3
2402,Support Vector Machine,brainweight,Uniform,98.41592786,0.0019846189320000002,3
2403,Support Vector Machine,brainweight,Marginal,98.40566437,0.00025089999999999997,3
2404,Support Vector Machine,brainweight,Conditional,98.40566437,0.005412,3
2405,Support Vector Machine,brainweight,Gaussian,98.40566437,0.007773,3
2406,Support Vector Machine,brainweight,Copula,98.40566437,0.008443,3
2407,Support Vector Machine,brainweight,Mean,98.41636319,0.0001453253589,3
2408,Support Vector Machine,brainweight,Separate models,98.42908244,0.1579523087,3
2409,Support Vector Machine,californiahousing,Zero,87.64712505884434,0.020927450950000002,8
2410,Support Vector Machine,californiahousing,Conditional,51.79804321,0.015643,8
2411,Support Vector Machine,californiahousing,Marginal,51.79804331,0.0007684,8
2412,Support Vector Machine,californiahousing,Copula,51.79804355,0.018113,8
2413,Support Vector Machine,californiahousing,Gaussian,51.79804789,0.017495,8
2414,Support Vector Machine,californiahousing,Uniform,94.33405171,0.001285091321,8
2415,Support Vector Machine,californiahousing,Mean,97.01110196,0.01812801244,8
2416,Support Vector Machine,californiahousing,Separate models,99.62181143,19744.50239,8
2417,Support Vector Machine,cancer,Uniform,96.04103229,0.0008862178469,9
2418,Support Vector Machine,cancer,Zero,64.72087413,0.0008270276647999999,9
2419,Support Vector Machine,cancer,Mean,92.69792855,0.0008511989833999999,9
2420,Support Vector Machine,cancer,Copula,98.9620731,0.017381,9
2421,Support Vector Machine,cancer,Marginal,98.96207319,0.0012829999999999999,9
2422,Support Vector Machine,cancer,Conditional,98.96207336,0.024,9
2423,Support Vector Machine,cancer,Gaussian,98.96207433,0.020622,9
2424,Support Vector Machine,cancer,Separate models,99.45649072,69.07285714,9
2425,Support Vector Machine,chanceadmit,Zero,87.64712505884434,0.0001089898926,7
2426,Support Vector Machine,chanceadmit,Uniform,85.20802451,0.002431451965,7
2427,Support Vector Machine,chanceadmit,Marginal,97.74345302,0.0007745,7
2428,Support Vector Machine,chanceadmit,Gaussian,97.74345336,0.007973,7
2429,Support Vector Machine,chanceadmit,Copula,97.74345337,0.008022,7
2430,Support Vector Machine,chanceadmit,Conditional,97.74345338,0.008626,7
2431,Support Vector Machine,chanceadmit,Separate models,99.96081788,1.366466999,7
2432,Support Vector Machine,chanceadmit,Mean,99.96530474,0.0001087994828,7
2433,Support Vector Machine,chickweight,Zero,87.64712505884434,0.00031700970609999996,3
2434,Support Vector Machine,chickweight,Gaussian,85.9763113,0.006922,3
2435,Support Vector Machine,chickweight,Copula,85.97631132,0.006547,3
2436,Support Vector Machine,chickweight,Marginal,85.97631138,0.00031800000000000003,3
2437,Support Vector Machine,chickweight,Conditional,85.9763114,0.006961,3
2438,Support Vector Machine,chickweight,Uniform,94.46574676,0.01175775709,3
2439,Support Vector Machine,chickweight,Separate models,99.34464458,0.6043903828,3
2440,Support Vector Machine,chickweight,Mean,99.78765631,0.0003200323669,3
2441,Support Vector Machine,cms,Uniform,98.24753262,0.001123012662,8
2442,Support Vector Machine,cms,Conditional,72.54516281,0.014873,8
2443,Support Vector Machine,cms,Marginal,72.54516306,0.0008061499999999999,8
2444,Support Vector Machine,cms,Gaussian,72.54516315,0.016696,8
2445,Support Vector Machine,cms,Copula,72.54516391,0.018211,8
2446,Support Vector Machine,cms,Zero,86.15793514,0.001176655097,8
2447,Support Vector Machine,cms,Mean,99.86037671,0.001031975537,8
2448,Support Vector Machine,cms,Separate models,99.96808541,51.33296418,8
2449,Support Vector Machine,concrete,Uniform,98.24412345,0.0011152004980000002,8
2450,Support Vector Machine,concrete,Conditional,72.54516281,0.015465,8
2451,Support Vector Machine,concrete,Marginal,72.54516306,0.0008179000000000001,8
2452,Support Vector Machine,concrete,Gaussian,72.54516315,0.017561,8
2453,Support Vector Machine,concrete,Copula,72.54516391,0.017445,8
2454,Support Vector Machine,concrete,Zero,86.15793514,0.001146026821,8
2455,Support Vector Machine,concrete,Mean,99.86037671,0.001048350862,8
2456,Support Vector Machine,concrete,Separate models,99.96808541,52.5122571,8
2457,Support Vector Machine,crab,Zero,93.9523938,0.003519457282,8
2458,Support Vector Machine,crab,Uniform,76.72856617,0.0010926886870000002,8
2459,Support Vector Machine,crab,Gaussian,94.57800781,0.017481,8
2460,Support Vector Machine,crab,Conditional,94.57800788,0.015092,8
2461,Support Vector Machine,crab,Copula,94.57800794,0.016337,8
2462,Support Vector Machine,crab,Marginal,94.57800864,0.0008035000000000001,8
2463,Support Vector Machine,crab,Mean,95.07288016,0.003570468296,8
2464,Support Vector Machine,crab,Separate models,99.76104072,697.2448864,8
2465,Support Vector Machine,diabetes,Zero,87.64712505884434,0.0008516751593,8
2466,Support Vector Machine,diabetes,Uniform,96.70611354,0.001025692351,8
2467,Support Vector Machine,diabetes,Mean,81.5976458,0.0008447549662000001,8
2468,Support Vector Machine,diabetes,Copula,82.04539772,0.015069,8
2469,Support Vector Machine,diabetes,Conditional,96.70611354,0.013854,8
2470,Support Vector Machine,diabetes,Marginal,82.04539849,0.0006803499999999999,8
2471,Support Vector Machine,diabetes,Gaussian,82.04539855,0.014272,8
2472,Support Vector Machine,diabetes,Separate models,99.83643386,57.5932014,8
2473,Support Vector Machine,diamonds_select,Zero,87.64712505884434,0.0005294779864,4
2474,Support Vector Machine,diamonds_select,Uniform,99.61529875,0.03415493129,4
2475,Support Vector Machine,diamonds_select,Copula,96.70611354,0.00882,4
2476,Support Vector Machine,diamonds_select,Gaussian,96.70611354,0.008794,4
2477,Support Vector Machine,diamonds_select,Conditional,99.61529875,0.008496,4
2478,Support Vector Machine,diamonds_select,Marginal,94.57800864,0.0004354,4
2479,Support Vector Machine,diamonds_select,Mean,99.35824604,0.0004958098150999999,4
2480,Support Vector Machine,diamonds_select,Separate models,99.62387348,3.195454597,4
2481,Support Vector Machine,employee,Zero,93.9523938,0.002402061462,9
2482,Support Vector Machine,employee,Mean,93.9523938,0.002241713582,9
2483,Support Vector Machine,employee,Conditional,94.04284928,0.022571,9
2484,Support Vector Machine,employee,Marginal,94.04284934,0.00241,9
2485,Support Vector Machine,employee,Copula,94.04284959,0.022201,9
2486,Support Vector Machine,employee,Gaussian,94.04285087,0.025712,9
2487,Support Vector Machine,employee,Uniform,97.41408838,0.0014210655670000001,9
2488,Support Vector Machine,employee,Separate models,99.97714508,799.3193407,9
2489,Support Vector Machine,energy,Uniform,87.64712505884434,0.0009874401331,9
2490,Support Vector Machine,energy,Zero,96.9523938,0.0009614993456,9
2491,Support Vector Machine,energy,Conditional,97.1552035,0.019285,9
2492,Support Vector Machine,energy,Gaussian,97.15520355,0.022087,9
2493,Support Vector Machine,energy,Marginal,97.15520362,0.00236805,9
2494,Support Vector Machine,energy,Copula,97.15520371,0.020993,9
2495,Support Vector Machine,energy,Separate models,99.61656099,68.82958317,9
2496,Support Vector Machine,energy,Mean,99.72627893,0.0009763042382000001,9
2497,Support Vector Machine,energy_cool,Uniform,99.08855591,0.001081872835,8
2498,Support Vector Machine,energy_cool,Zero,96.9523938,0.0007407448048,8
2499,Support Vector Machine,energy_cool,Gaussian,96.95239369,0.014661,8
2500,Support Vector Machine,energy_cool,Conditional,96.9523938,0.011379,8
2501,Support Vector Machine,energy_cool,Copula,96.95239381,0.014486,8
2502,Support Vector Machine,energy_cool,Marginal,96.95239389,0.0014649,8
2503,Support Vector Machine,energy_cool,Separate models,99.61198568,29.99217629,8
2504,Support Vector Machine,energy_cool,Mean,99.72785499,0.0007260616275999999,8
2505,Support Vector Machine,energy_heat,Zero,87.64712505884434,0.0008109669047,8
2506,Support Vector Machine,energy_heat,Uniform,96.9523938,0.0008440777349000001,8
2507,Support Vector Machine,energy_heat,Gaussian,98.5611119,0.015284,8
2508,Support Vector Machine,energy_heat,Conditional,98.56111198,0.013336,8
2509,Support Vector Machine,energy_heat,Copula,98.56111199,0.014693,8
2510,Support Vector Machine,energy_heat,Marginal,98.56111205,0.00073565,8
2511,Support Vector Machine,energy_heat,Separate models,99.6421672,29.85421658,8
2512,Support Vector Machine,energy_heat,Mean,99.67149303,0.0007798285184000001,8
2513,Support Vector Machine,friedman,Zero,98.39996797,0.003401319901,9
2514,Support Vector Machine,friedman,Uniform,96.9523938,0.001388462739,9
2515,Support Vector Machine,friedman,Mean,99.14079115,0.003362436172,9
2516,Support Vector Machine,friedman,Gaussian,99.45854198,0.025309,9
2517,Support Vector Machine,friedman,Marginal,99.45854199,0.0023674,9
2518,Support Vector Machine,friedman,Copula,99.45854199,0.02073,9
2519,Support Vector Machine,friedman,Conditional,99.45854201,0.021469,9
2520,Support Vector Machine,friedman,Separate models,99.48421912,1144.969653,9
2521,Support Vector Machine,heart_disease,Uniform,98.00139716,0.0005621740262,13
2522,Support Vector Machine,heart_disease,Copula,85.48268787,0.172364,13
2523,Support Vector Machine,heart_disease,Marginal,85.4826879,0.0071976,13
2524,Support Vector Machine,heart_disease,Conditional,85.48268814,0.16479,13
2525,Support Vector Machine,heart_disease,Gaussian,85.48268851,0.17357,13
2526,Support Vector Machine,heart_disease,Mean,99.16388723,0.000530230999,13
2527,Support Vector Machine,heart_disease,Zero,99.29099737,0.0005376809173,13
2528,Support Vector Machine,heart_disease,Separate models,99.74060952,247.6339908,13
2529,Support Vector Machine,housing,Uniform,96.83971543,0.0009427627087,13
2530,Support Vector Machine,housing,Marginal,57.34610619,0.01458205,13
2531,Support Vector Machine,housing,Conditional,57.34610623,0.195726,13
2532,Support Vector Machine,housing,Copula,57.34610653,0.240756,13
2533,Support Vector Machine,housing,Gaussian,57.34610886,0.263225,13
2534,Support Vector Machine,housing,Zero,79.67761834,0.0009548129864000001,13
2535,Support Vector Machine,housing,Mean,99.72434312,0.001000654483,13
2536,Support Vector Machine,housing,Separate models,99.85662469,737.94312,13
2537,Support Vector Machine,iris,Zero,87.64712505884434,8.20250988e-05,4
2538,Support Vector Machine,iris,Mean,86.45106303,8.226566315e-05,4
2539,Support Vector Machine,iris,Separate models,99.88059872,0.06208610535,4
2540,Support Vector Machine,iris,Conditional,99.92606851,0.00536,4
2541,Support Vector Machine,iris,Copula,99.92606851,0.005059,4
2542,Support Vector Machine,iris,Marginal,99.92606854,0.000292,4
2543,Support Vector Machine,iris,Gaussian,99.92606857,0.004686,4
2544,Support Vector Machine,iris,Uniform,99.98539754,0.0006645656109,4
2545,Support Vector Machine,mba,Zero,92.38284019,0.0008895096202,13
2546,Support Vector Machine,mba,Uniform,95.980299,0.000865571847,13
2547,Support Vector Machine,mba,Separate models,97.9426085,629.0491679,13
2548,Support Vector Machine,mba,Gaussian,98.49581923,0.229694,13
2549,Support Vector Machine,mba,Marginal,98.49581925,0.0255842,13
2550,Support Vector Machine,mba,Copula,98.49581932,0.235786,13
2551,Support Vector Machine,mba,Conditional,98.49581933,0.179991,13
2552,Support Vector Machine,mba,Mean,99.31317193,0.0008764648741,13
2553,Support Vector Machine,mtcars,Zero,87.64712505884434,6.328452717000001e-05,11
2554,Support Vector Machine,mtcars,Uniform,73.96384466,3.364985639e-05,11
2555,Support Vector Machine,mtcars,Marginal,64.26465581,0.00261355,11
2556,Support Vector Machine,mtcars,Copula,64.26466276,0.053355,11
2557,Support Vector Machine,mtcars,Gaussian,64.26466461,0.030157,11
2558,Support Vector Machine,mtcars,Conditional,64.26466489,0.029405,11
2559,Support Vector Machine,mtcars,Separate models,68.75728242,11.7855823,11
2560,Support Vector Machine,mtcars,Mean,97.09239246,6.357344714e-05,11
2561,Support Vector Machine,poker,Uniform,97.09239246,0.001526560421,10
2562,Support Vector Machine,poker,Zero,88.43138179,0.004332988017,10
2563,Support Vector Machine,poker,Marginal,91.36658828,0.0019282000000000001,10
2564,Support Vector Machine,poker,Conditional,91.36658838,0.034161,10
2565,Support Vector Machine,poker,Copula,91.36658875,0.042767,10
2566,Support Vector Machine,poker,Gaussian,91.36658879,0.043876,10
2567,Support Vector Machine,poker,Mean,99.68404344,0.004575152188,10
2568,Support Vector Machine,poker,Separate models,99.80480398,2600.455296,10
2569,Support Vector Machine,possumbelly,Zero,92.38284019,0.00016925968440000002,10
2570,Support Vector Machine,possumbelly,Uniform,99.14078442,0.0001637538365,10
2571,Support Vector Machine,possumbelly,Separate models,99.93828402,23.96029878,10
2572,Support Vector Machine,possumbelly,Mean,93.5918152,0.0001712488447,10
2573,Support Vector Machine,possumbelly,Copula,99.95845505,0.018905,10
2574,Support Vector Machine,possumbelly,Conditional,99.95845506,0.018717,10
2575,Support Vector Machine,possumbelly,Marginal,99.95845509,0.0015994000000000002,10
2576,Support Vector Machine,possumbelly,Gaussian,99.9584551,0.018691,10
2577,Support Vector Machine,possumchest,Uniform,97.64111384,0.0001754134383,10
2578,Support Vector Machine,possumchest,Gaussian,48.11262183,0.019376,10
2579,Support Vector Machine,possumchest,Copula,48.11262195,0.020846,10
2580,Support Vector Machine,possumchest,Conditional,48.11262211,0.018261,10
2581,Support Vector Machine,possumchest,Marginal,48.11262211,0.00161735,10
2582,Support Vector Machine,possumchest,Mean,95.31285347,0.0001652838843,10
2583,Support Vector Machine,possumchest,Separate models,99.99554553,7.99120903,10
2584,Support Vector Machine,possumchest,Zero,95.31285347,0.0001638853891,10
2585,Support Vector Machine,powerlifting,Zero,97.01026962,0.01630059145,6
2586,Support Vector Machine,powerlifting,Uniform,98.25715264,0.0004269286495,6
2587,Support Vector Machine,powerlifting,Separate models,99.54124581,4867.302717,6
2588,Support Vector Machine,powerlifting,Mean,99.9435739,0.014514334220000001,6
2589,Support Vector Machine,powerlifting,Marginal,99.98105254,0.0008142,6
2590,Support Vector Machine,powerlifting,Copula,99.98105254,0.010435,6
2591,Support Vector Machine,powerlifting,Conditional,99.98105254,0.009632,6
2592,Support Vector Machine,powerlifting,Gaussian,99.98105255,0.008766,6
2593,Support Vector Machine,prostate,Zero,87.64712505884434,0.0001163118536,8
2594,Support Vector Machine,prostate,Uniform,40.27609177,0.0001101447019,8
2595,Support Vector Machine,prostate,Mean,87.96142447,0.0001182933287,8
2596,Support Vector Machine,prostate,Gaussian,97.27092847,0.008046,8
2597,Support Vector Machine,prostate,Marginal,97.27092927,0.000611,8
