,Model,dataset,Replacement Strategy,accuracy,time,features
404,XGBoost,slump,Copula,98.7407014,0.00637,7
405,XGBoost,slump-flow,Separate models,99.76960883,2610.576828,7
406,XGBoost,slump-flow,Zero,71.34057161,0.00012690670350000002,7
407,XGBoost,slump-flow,Mean,81.03957732986822,0.0001014811852,7
409,XGBoost,slump-flow,Uniform,81.03957732986822,0.0003998519182,7
410,XGBoost,slump-flow,Marginal,99.76960905,0.0003815,7
411,XGBoost,slump-flow,Conditional,99.76960902,0.006612,7
412,XGBoost,slump-flow,Gaussian,99.76960905,0.006181,7
413,XGBoost,slump-flow,Copula,99.7696091,0.005214,7
414,XGBoost,slump-mpa,Separate models,99.74961641,6081.426946,7
415,XGBoost,slump-mpa,Zero,89.30236737,7.552041727e-05,7
416,XGBoost,slump-mpa,Mean,99.98216648,0.00012059723629999999,7
418,XGBoost,slump-mpa,Uniform,81.03957732986822,0.0003708226961,7
419,XGBoost,slump-mpa,Marginal,99.74961698,0.0004001,7
420,XGBoost,slump-mpa,Conditional,99.74961697,0.006547,7
421,XGBoost,slump-mpa,Gaussian,99.74961679,0.006299,7
422,XGBoost,slump-mpa,Copula,99.74961691,0.005287,7
423,XGBoost,wholesale,Separate models,99.64820008,1302.817355,7
424,XGBoost,wholesale,Zero,99.84898325,0.00010485742189999999,7
425,XGBoost,wholesale,Mean,99.9997616,0.00010288785579999999,7
427,XGBoost,wholesale,Uniform,99.76250293,0.002099943703,7
428,XGBoost,wholesale,Marginal,99.64820708,0.0004384,7
429,XGBoost,wholesale,Conditional,99.64820708,0.008469,7
430,XGBoost,wholesale,Gaussian,99.64820729,0.008355,7
431,XGBoost,wholesale,Copula,99.64820703,0.008283,7
432,XGBoost,californiahousing,Separate models,99.88144359,3704.149562,8
433,XGBoost,californiahousing,Zero,51.46161272,0.0001134658077,8
434,XGBoost,californiahousing,Mean,48.48137136,0.00010228644,8
436,XGBoost,californiahousing,Uniform,59.93863724,0.005856015611,8
437,XGBoost,californiahousing,Marginal,99.5592729,0.0008035499999999999,8
438,XGBoost,californiahousing,Conditional,99.55927297,0.015613,8
439,XGBoost,californiahousing,Gaussian,99.55927285,0.017215,8
440,XGBoost,californiahousing,Copula,99.55927283,0.017219,8
441,XGBoost,cms,Separate models,99.98816174,3268.104484,8
442,XGBoost,cms,Zero,81.03957732986822,0.00011078039810000001,8
443,XGBoost,cms,Mean,88.32503201,0.0001124122071,8
445,XGBoost,cms,Uniform,81.03957732986822,0.006176496686,8
446,XGBoost,cms,Marginal,99.92018278,0.0009031000000000001,8
447,XGBoost,cms,Conditional,99.92018279,0.015934,8
448,XGBoost,cms,Gaussian,99.92018282,0.016803,8
449,XGBoost,cms,Copula,99.92018284,0.017134,8
450,XGBoost,concrete,Separate models,99.98816174,9372.412836,8
451,XGBoost,concrete,Zero,81.03957732986822,0.0001121903261,8
452,XGBoost,concrete,Mean,88.32503201,0.0001012315389,8
454,XGBoost,concrete,Uniform,81.03957732986822,0.00616955327,8
455,XGBoost,concrete,Marginal,99.92018278,0.0007670999999999999,8
456,XGBoost,concrete,Conditional,99.92018279,0.015662,8
457,XGBoost,concrete,Gaussian,99.92018282,0.016498,8
458,XGBoost,concrete,Copula,99.92018284,0.017333,8
459,XGBoost,crab,Separate models,99.71684296,2696.336204,8
